Year,Month,Day,Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Rainy
-1.0002933650615486,-1.3113126636944108,0.8259700784770315,-0.10958077298638627,0.5258735984536815,-0.3757736298374581,-0.1146217984096312,-0.6081302372884346,2.7485308509348814,4.194123495110612,3.6835827413196176,3.2078787444837378,1
-1.0002933650615486,-1.3113126636944108,0.9395981782599857,-0.1598314968971088,-0.24871183213849896,-0.10532407695117704,-0.06427602179992115,0.7934610869619806,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.3113126636944108,1.0532262780429398,-0.05933004907566377,0.2676784549229555,-0.21350389810568907,-0.08944891010477628,0.06322022894915899,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.3113126636944108,1.166854377825894,-0.05933004907566377,0.009483311392227852,-0.13236903223980456,-0.06427602179992115,-0.3961248268976155,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.3113126636944108,1.2804824776088481,-0.009079325164941263,0.18161340707938012,-1.214167243784929,0.16227997294377375,0.5343433631509792,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.3113126636944108,1.3941105773918023,0.11654748461186547,0.37525976472742506,-0.05123416637392006,0.23779863785833896,0.06322022894915899,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-1.6738481167479609,0.14167284656722715,0.3107109788447424,0.002855744203335965,0.23779863785833896,0.4518968146656603,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-1.5602200169650067,0.016046036790420437,0.3967760266883193,-0.024189211085292525,-0.013930245190211096,0.36945026618034227,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-1.4465919171820525,0.14167284656722715,0.3322272408056366,0.21921538651236103,-0.1397946867144861,-0.14878518144166017,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-1.3329638173990983,-0.08445541103102458,0.7410362180626208,-0.3216837192602011,-0.4166964580678913,0.8759076354472987,3.183500716683329,4.431725705704511,4.160927813024875,3.703715569069102,1
-1.0002933650615486,-1.021358799887198,-1.2193357176161441,0.04117139874578214,0.4828410745318946,-0.10532407695117704,-0.26565912823876114,0.23989140427484154,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-1.10570761783319,0.016046036790420437,0.3967760266883193,-0.13236903223980456,-0.4166964580678913,-0.7848014126141172,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.9920795180502355,0.14167284656722715,0.3107109788447424,-0.024189211085292525,0.011242643114643819,0.3223379527601604,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.8784514182672813,0.16679820852258886,0.6119386462972585,0.19217043122373254,-0.4922151229824563,-0.14878518144166017,-0.45735815958145687,-0.45231973428120886,-0.4464898356084808,-0.446622295978762,1
-1.0002933650615486,-1.021358799887198,-0.7648233184843272,0.06629676070114296,0.11706462119669743,0.19217043122373254,-0.013930245190211096,0.40478450124547843,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.651195218701373,0.11654748461186547,0.2891947168838497,-0.024189211085292525,-0.1146217984096312,0.5343433631509792,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.5375671189184188,-0.5618372881828907,-0.9587484768479984,-0.18645894281706057,-0.3915235697630362,-0.44323714031779776,0.5092415420817606,0.3132873887435798,0.1553800374111918,0.08594318227959216,1
-1.0002933650615486,-1.021358799887198,-0.42393901913546456,-0.134706134941748,-0.09809799841224173,-0.024189211085292525,-0.16496757501934126,0.1574448557895227,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.3103109193525103,-0.05933004907566377,0.22464593100116703,-0.18645894281706057,0.036415531419498735,-0.05456055460129605,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.19668281956955622,0.04117139874578214,0.09554835923580397,-0.05123416637392006,-0.013930245190211096,-0.2665659649921152,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,-0.08305471978660198,-0.03420468712030207,-0.05506547449045329,0.08399061006922047,-0.16496757501934126,-0.6552425507086168,-0.45735815958145687,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-1.021358799887198,0.030573379996352207,-0.05933004907566377,0.418292288649212,0.029900699491963497,-0.5677337878970212,-0.1016728680214779,0.1387116564441939,0.4716888624728464,0.32141310583041177,0.23285779697155193,1
-1.0002933650615486,-1.021358799887198,0.1442014797793064,0.09142212265650466,0.4398085506101062,0.1380805206464765,-0.26565912823876114,-1.0792533714902548,-0.3284781993596945,-0.24111776930885334,-0.2804567671892608,-0.29970768128680225,1
-1.0002933650615486,-1.021358799887198,0.25782957956226066,0.16679820852258886,0.4398085506101062,0.19217043122373254,-0.21531335162905132,-0.6552425507086168,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,0.37145767934521484,0.09142212265650466,0.56890612237547,-0.10532407695117704,-0.4166964580678913,0.27522563933997773,1.8302611343548245,2.1877048278732345,1.9609896564702096,2.161112114803524,1
-1.0002933650615486,-1.021358799887198,0.485085779128169,0.21704893243331136,0.418292288649212,0.08399061006922047,-0.4922151229824563,-0.8201356476792537,-0.4734681546091771,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-1.021358799887198,0.5987138789111232,0.11654748461186547,0.7410362180626208,-0.3216837192602011,-0.46704223467760136,-0.019226319536159456,1.2341913183291735,0.630090336202113,0.8195123110880719,1.4816320218532097,1
-1.0002933650615486,-1.021358799887198,0.7123419786940773,-0.1849568588524705,0.56890612237547,-0.7273580485896228,-0.6684253411164413,1.935934687401394,4.6011802791227145,5.910139460511,5.426929959721428,5.31977633068066,1
-1.0002933650615486,-1.021358799887198,0.8259700784770315,0.14167284656722715,0.719519956101728,0.002855744203335965,-0.21531335162905132,-0.14878518144166017,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,0.9395981782599857,0.09142212265650466,-0.05506547449045329,0.24626034180098855,-0.19014046332419618,-0.47857137538293437,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,1.0532262780429398,0.2672996563440339,0.2676784549229555,0.38148511824412906,0.338490191077759,0.581455676571161,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,1.166854377825894,0.2421742943886722,0.2891947168838497,0.3273952076668731,0.36366307938261394,0.6639022250564799,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,1.2804824776088481,0.2421742943886722,0.2676784549229555,0.27330529708961704,0.23779863785833896,0.6639022250564799,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,1.3941105773918023,0.09142212265650466,-0.24871183213849896,0.16512547593510404,-0.16496757501934126,0.02788599388402239,0.15482165147191418,0.4716888624728464,0.27990483872560684,0.19612914329856201,1
-1.0002933650615486,-1.021358799887198,1.5077386771747567,-0.2854583066739155,-0.52842323763012,-0.40281858512608565,-0.7187711177261513,0.36945026618034227,1.926921104521146,2.240505319116324,1.7742024544985875,2.050926153784554,1
-1.0002933650615486,-1.021358799887198,1.621366776957711,0.2672996563440339,0.46132481257100044,0.1380805206464765,-0.1397946867144861,-0.019226319536159456,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-1.021358799887198,1.734994876740665,0.016046036790420437,0.4398085506101062,-0.024189211085292525,-0.6432524528115862,0.8759076354472987,0.7025614824144041,0.7884918099313798,0.5497085749068393,0.43486539217299663,1
-1.0002933650615486,-0.7314049360799852,-1.6738481167479609,-0.1598314968971088,0.4398085506101062,-0.2675938086829451,-0.9705000007747013,-0.3607905918324793,1.411401263634097,2.266905564737868,1.9194813893654048,1.6652752902181596,1
-1.0002933650615486,-0.7314049360799852,-1.5602200169650067,-0.1849568588524705,0.46132481257100044,-0.3216837192602011,-0.8698084475552814,0.06322022894915899,0.47702155202632,0.920493038039102,0.694987509773657,0.6185086605379464,1
-1.0002933650615486,-0.7314049360799852,-1.4465919171820525,0.06629676070114296,0.05251583531401629,0.029900699491963497,-0.9453271124698464,0.06322022894915899,-0.4734681546091771,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-0.7314049360799852,-1.3329638173990983,0.2421742943886722,0.5258735984536815,0.1380805206464765,-0.7439440060310063,0.06322022894915899,-0.21570823416565252,-0.13551678682267562,-0.1351778323224433,-0.17115739343133748,1
-1.0002933650615486,-0.7314049360799852,-1.2193357176161441,-0.08445541103102458,-0.16264678429492285,-0.42986354041471414,-0.9705000007747013,-0.2312317299269786,2.0558010647429086,2.451707284088679,2.54210539593748,2.3080267294954835,1
-1.0002933650615486,-0.7314049360799852,-1.10570761783319,0.21704893243331136,0.3322272408056366,0.35444016295550157,-0.6180795645067313,-0.31367827841229706,-0.409028174498296,-0.37311899741657556,-0.3842274349512733,-0.39152931546927716,1
-1.0002933650615486,-0.7314049360799852,-0.9920795180502355,0.3175503802547564,0.3537435027665308,0.27330529708961704,-0.31600490484847116,-0.3961248268976155,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,-0.8784514182672813,0.39292646612084065,0.5904223843363642,0.4355750288213851,-0.1146217984096312,0.11033254236934084,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,-0.7648233184843272,0.3175503802547564,0.2676784549229555,0.35444016295550157,-0.013930245190211096,0.4872310497307973,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,-0.651195218701373,0.41805182807620234,0.418292288649212,0.4355750288213851,0.011242643114643819,0.02788599388402239,-0.45735815958145687,-0.45231973428120886,-0.4464898356084808,-0.446622295978762,1
-1.0002933650615486,-0.7314049360799852,-0.5375671189184188,-0.05933004907566377,-0.012032950568665605,-0.3216837192602011,-0.7942897826407164,-0.47857137538293437,3.0546207564615666,3.9037207932736226,3.5175496729003974,3.5384366275406465,1
-1.0002933650615486,-0.7314049360799852,-0.42393901913546456,0.09142212265650466,0.5904223843363642,0.16512547593510404,-0.6935982294212962,-0.019226319536159456,-0.4734681546091771,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-0.7314049360799852,-0.3103109193525103,0.36780110416547895,0.4828410745318946,0.24626034180098855,-0.3663506814581812,-0.5256836888031161,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,-0.19668281956955622,0.39292646612084065,0.4828410745318946,0.3003502523782446,-0.08944891010477628,0.02788599388402239,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,-0.08305471978660198,0.36780110416547895,0.46132481257100044,0.3003502523782446,-0.06427602179992115,-0.31367827841229706,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,0.030573379996352207,0.49342791394228563,0.3967760266883193,0.40853007353275755,0.13710708463891885,0.11033254236934084,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,0.1442014797793064,0.49342791394228563,0.46132481257100044,0.4355750288213851,-0.06427602179992115,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,0.25782957956226066,0.46830255198692483,0.4828410745318946,0.5707998052645256,-0.7691168943358613,-1.244146468460892,-0.4734681546091771,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-0.7314049360799852,0.37145767934521484,0.16679820852258886,0.3967760266883193,-0.05123416637392006,-0.7187711177261513,-0.3607905918324793,-0.4412481645537366,-0.45231973428120886,-0.4257357020560784,-0.4282579691422671,1
-1.0002933650615486,-0.7314049360799852,0.485085779128169,0.2672996563440339,0.4828410745318946,0.35444016295550157,-0.9201542241649914,-0.5256836888031161,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,0.5987138789111232,0.016046036790420437,0.5473898604145758,0.029900699491963497,-0.7439440060310063,0.7934610869619806,0.9281014128024881,1.3956974592269018,1.151578447926512,1.1143454851233106,1
-1.0002933650615486,-0.7314049360799852,0.7123419786940773,0.11654748461186547,0.5043573364927889,0.002855744203335965,-0.7439440060310063,-1.291258781881074,-0.03849828886072936,0.23408665187894645,0.09311763675398423,0.030850201770107194,1
-1.0002933650615486,-0.7314049360799852,0.8259700784770315,0.11654748461186547,0.56890612237547,0.24626034180098855,-0.8698084475552814,-1.244146468460892,-0.2640382192488134,-0.16191703244422,-0.2181943665320533,-0.24461470077731734,1
-1.0002933650615486,-0.7314049360799852,0.9395981782599857,-0.03420468712030207,0.5043573364927889,-0.5921332721464823,-0.7187711177261513,1.853488138916076,3.328490671932811,3.1117134246272897,4.181681946577277,3.868994510597556,1
-1.0002933650615486,-0.7314049360799852,1.0532262780429398,-0.05933004907566377,0.13858088315759168,-0.15941398752843305,-0.7691168943358613,1.1703595943234362,0.6381215023035229,0.920493038039102,0.9647912459548894,0.8021519289028961,1
-1.0002933650615486,-0.7314049360799852,1.166854377825894,0.016046036790420437,0.07403209727490975,-0.024189211085292525,-0.5929066762018763,-0.31367827841229706,-0.31236820433197426,-0.39951924303812,-0.3634733013988708,-0.3364363349597922,1
-1.0002933650615486,-0.7314049360799852,1.2804824776088481,-0.03420468712030207,0.16009714511848588,-0.3216837192602011,-0.8949813358601364,0.4872310497307973,0.4286915669431592,0.7620915643098352,0.694987509773657,0.5634156800284614,1
-1.0002933650615486,-0.7314049360799852,1.3941105773918023,-0.05933004907566377,0.5904223843363642,-0.42986354041471414,-0.7439440060310063,-0.572796002223298,4.182320408401987,3.0853131790057455,4.2231902136820825,4.566838930384366,1
-1.0002933650615486,-0.7314049360799852,1.5077386771747567,0.19192357047794967,0.3537435027665308,0.029900699491963497,-0.9201542241649914,-0.9496945095847544,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.7314049360799852,1.621366776957711,-0.05933004907566377,0.3322272408056366,0.08399061006922047,-0.7187711177261513,0.5343433631509792,-0.2479282242210931,-0.21471752368730887,-0.2597026336368583,-0.2813433544503073,1
-1.0002933650615486,-0.44145107227277247,-1.6738481167479609,0.04117139874578214,0.16009714511848588,0.16512547593510404,-1.0460186656892663,-0.8672479610994356,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-1.5602200169650067,0.09142212265650466,-0.05506547449045329,0.27330529708961704,-0.7942897826407164,-1.0792533714902548,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-1.4465919171820525,-0.21008222080783132,-0.4423581897865439,-0.3216837192602011,-0.7942897826407164,0.4518968146656603,2.909630801212084,1.3692972136053572,1.9817437900226125,2.822227880917343,1
-1.0002933650615486,-0.44145107227277247,-1.3329638173990983,-0.03420468712030207,0.18161340707938012,0.19217043122373254,-0.9956728890795563,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-1.2193357176161441,0.21704893243331136,0.56890612237547,0.056945654780591985,-0.8698084475552814,-0.572796002223298,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-1.10570761783319,0.34267574221011815,0.4828410745318946,0.38148511824412906,-0.7439440060310063,-0.44323714031779776,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.9920795180502355,0.3175503802547564,0.3107109788447424,0.16512547593510404,-0.5173880112873112,-1.1145876065553912,0.5736815221926417,0.630090336202113,0.8610205781928769,0.7286946215569161,1
-1.0002933650615486,-0.44145107227277247,-0.8784514182672813,0.19192357047794967,0.16009714511848588,-0.3216837192602011,-0.6432524528115862,-0.1016728680214779,1.701381174133062,2.926911705276479,2.313809926861052,1.9958331732750692,1
-1.0002933650615486,-0.44145107227277247,-0.7648233184843272,0.46830255198692483,0.46132481257100044,0.38148511824412906,-0.3411777931533263,-0.6552425507086168,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.651195218701373,0.5688039998083698,0.418292288649212,0.8682943134394351,0.11193419633406393,-0.47857137538293437,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.5375671189184188,0.6693054476298157,0.46132481257100044,0.8412493581508067,0.36366307938261394,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.42393901913546456,0.5185532758976473,0.5258735984536815,0.8142044028621791,-0.013930245190211096,-0.18411941650679675,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.3103109193525103,0.39292646612084065,0.418292288649212,0.5437548499758981,-0.6432524528115862,-1.1145876065553912,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,-0.19668281956955622,0.2672996563440339,0.6119386462972585,-0.18645894281706057,-0.5425608995921664,0.7934610869619806,0.9119914177747677,1.5540989329561683,1.1308243143741095,0.9490665435948559,1
-1.0002933650615486,-0.44145107227277247,-0.08305471978660198,-0.1849568588524705,-0.2702280940993924,-0.24054885339431756,-0.9956728890795563,-0.690576785773753,1.3952912686063763,1.950102617279335,1.7742024544985875,1.6101823097086752,1
-1.0002933650615486,-0.44145107227277247,0.030573379996352207,0.06629676070114296,-0.35629314194296857,0.056945654780591985,-0.8446355592504264,-0.9025821961645722,1.3469612835232156,2.2933058103594126,1.8572189887081971,1.6101823097086752,1
-1.0002933650615486,-0.44145107227277247,0.1442014797793064,0.3175503802547564,0.46132481257100044,0.35444016295550157,-0.7691168943358613,-0.6552425507086168,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,0.25782957956226066,0.19192357047794967,0.20312966904027283,0.029900699491963497,-0.9705000007747013,-0.14878518144166017,1.0086513879410897,0.8940927924175573,1.2968573827933294,1.2061671193057855,1
-1.0002933650615486,-0.44145107227277247,0.37145767934521484,0.5185532758976473,0.5473898604145758,0.3003502523782446,-0.5425608995921664,-0.9968068230049363,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,0.485085779128169,0.2924250182993956,0.20312966904027283,0.3273952076668731,-0.4922151229824563,-0.5256836888031161,-0.4412481645537366,-0.42591948865966445,-0.4257357020560784,-0.4282579691422671,1
-1.0002933650615486,-0.44145107227277247,0.5987138789111232,0.39292646612084065,0.3537435027665308,0.3273952076668731,-0.3915235697630362,-0.44323714031779776,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,0.7123419786940773,0.39292646612084065,0.16009714511848588,0.6789796264190385,-0.46704223467760136,0.02788599388402239,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,0.8259700784770315,-0.1849568588524705,-0.6360045474345896,-0.024189211085292525,-0.8446355592504264,-1.2088122333957554,0.5414615321372013,0.3660878799866686,0.36292137293521676,0.3063151043175318,1
-1.0002933650615486,-0.44145107227277247,0.9395981782599857,0.3175503802547564,0.418292288649212,0.3003502523782446,-0.7187711177261513,-1.2088122333957554,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,1.0532262780429398,0.2421742943886722,0.2676784549229555,0.40853007353275755,-0.8194626709455713,-0.3961248268976155,-0.3606981894151351,-0.32031850617348673,-0.34271916784646833,-0.3548006617962872,1
-1.0002933650615486,-0.44145107227277247,1.166854377825894,0.19192357047794967,0.3322272408056366,0.002855744203335965,-0.5929066762018763,-0.14878518144166017,0.47702155202632,0.630090336202113,0.7157416433260594,0.6001443337014515,1
-1.0002933650615486,-0.44145107227277247,1.2804824776088481,0.16679820852258886,0.18161340707938012,0.002855744203335965,-0.5425608995921664,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,1.3941105773918023,0.41805182807620234,0.3537435027665308,0.3273952076668731,-0.5929066762018763,-0.8201356476792537,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,1.5077386771747567,0.6441800856744541,0.37525976472742506,0.8953392687280636,0.08676130802920878,0.1927790908546597,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,1.621366776957711,0.6190547237190923,0.56890612237547,0.8412493581508067,0.3888359676874689,-0.05456055460129605,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.44145107227277247,1.734994876740665,0.5185532758976473,0.4398085506101062,0.7060245817076661,-0.3915235697630362,0.02788599388402239,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-1.6738481167479609,0.49342791394228563,0.6119386462972585,0.40853007353275755,-0.5677337878970212,-0.690576785773753,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-1.5602200169650067,0.49342791394228563,0.762552480023515,0.4355750288213851,-0.26565912823876114,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-1.4465919171820525,0.39292646612084065,0.3967760266883193,0.19217043122373254,-0.3411777931533263,-0.6552425507086168,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-1.3329638173990983,0.44317719003156314,0.3107109788447424,0.6519346711304101,-0.21531335162905132,-0.31367827841229706,-0.4251381695260163,-0.39951924303812,-0.40498156850367584,-0.40989364230577213,1
-1.0002933650615486,-0.15149720846555972,-1.2193357176161441,0.41805182807620234,0.4398085506101062,0.38148511824412906,-0.8698084475552814,-0.7848014126141172,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-1.10570761783319,-0.03420468712030207,0.09554835923580397,-0.10532407695117704,-1.0208457773844113,-0.5256836888031161,2.039691069715188,2.1349043366301457,1.8157107216033923,1.646910963381665,1
-1.0002933650615486,-0.15149720846555972,-0.9920795180502355,0.06629676070114296,-0.05506547449045329,0.24626034180098855,-0.9201542241649914,-1.161699919975573,-0.15126825405477132,-0.32031850617348673,-0.2804567671892608,-0.15279306659484249,1
-1.0002933650615486,-0.15149720846555972,-0.8784514182672813,0.16679820852258886,-0.033549212529559835,0.21921538651236103,-0.7942897826407164,-0.9025821961645722,-0.4251381695260163,-0.42591948865966445,-0.4257357020560784,-0.4282579691422671,1
-1.0002933650615486,-0.15149720846555972,-0.7648233184843272,0.16679820852258886,-0.1411305223340294,0.3003502523782446,-0.4418693463727462,-0.47857137538293437,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-0.651195218701373,0.41805182807620234,0.3967760266883193,0.4626199841100136,-0.6180795645067313,-0.7848014126141172,-0.4734681546091771,-0.4787199799027533,-0.46724396916088334,-0.464986622815257,1
-1.0002933650615486,-0.15149720846555972,-0.5375671189184188,0.2924250182993956,0.3537435027665308,0.4355750288213851,-0.6684253411164413,0.11033254236934084,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-0.42393901913546456,-0.21008222080783132,-0.3132606180211809,-0.05123416637392006,-0.8194626709455713,1.1703595943234362,-0.11904826399933081,-0.39951924303812,-0.3842274349512733,-0.3548006617962872,1
-1.0002933650615486,-0.15149720846555972,-0.3103109193525103,0.16679820852258886,0.2676784549229555,0.16512547593510404,-0.5929066762018763,-1.291258781881074,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,-0.19668281956955622,-0.26033294471855467,-0.7435858572390592,-0.2675938086829451,-0.4166964580678913,0.4872310497307973,0.0581616813055924,0.12848566939276873,0.0723635032015818,0.04921452860660219,1
-1.0002933650615486,-0.15149720846555972,-0.08305471978660198,0.11654748461186547,-0.07658173645134751,0.16512547593510404,-0.7439440060310063,-0.47857137538293437,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,0.030573379996352207,-0.10958077298638627,-0.37780940390386203,-0.5109984062805987,-0.7942897826407164,0.746348773541798,-0.13515825902705103,-0.05631604995804231,-0.1351778323224433,-0.17115739343133748,1
-1.0002933650615486,-0.15149720846555972,0.1442014797793064,0.11654748461186547,-0.1411305223340294,0.4355750288213851,-0.6935982294212962,-0.7376890991939353,-0.45735815958145687,-0.4787199799027533,-0.4464898356084808,-0.446622295978762,1
-1.0002933650615486,-0.15149720846555972,0.25782957956226066,0.49342791394228563,0.46132481257100044,0.4896649393986421,-0.31600490484847116,-0.7848014126141172,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,0.37145767934521484,0.46830255198692483,0.09554835923580397,0.7601144922849231,-0.06427602179992115,-0.47857137538293437,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,0.485085779128169,0.5939293617637316,0.2676784549229555,0.8412493581508067,-0.1146217984096312,-0.1016728680214779,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
-1.0002933650615486,-0.15149720846555972,0.5987138789111232,0.6693054476298157,0.3967760266883193,0.9494291793053197,-0.19014046332419618,-0.5256836888031161,-0.48957814963689744,-0.5051202255242977,-0.48799810271328586,-0.483350949651752,0
